#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48276,48276,48276,0.000666598,4.44353e-07
1,1,1,0.00104674,1.09567e-06
0,0,0,0,0
1,1,1,0.00313062,9.80081e-06
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00645156,4.16226e-05
0,0,0,0,0
1,1,1,0.00844818,7.13717e-05
1,1,1,0.0097297,9.46671e-05
3,3,3,0.0317195,0.000335708
4,4,4,0.0456617,0.000521456
1,1,1,0.0129266,0.000167098
2,2,2,0.0275169,0.000378692
2,2,2,0.0285061,0.000406332
2,2,2,0.0312221,0.000487576
2,2,2,0.0323955,0.0005248
0,0,0,0,0
3,3,3,0.0550375,0.00100996
2,2,2,0.0395761,0.000783135
6,6,6,0.12264,0.00250735
8,8,8,0.172183,0.00370645
12,12,12,0.271569,0.0061465
13,13,13,0.304717,0.00714335
19,19,19,0.466566,0.0114589
26,26,26,0.662764,0.0168969
30,30,30,0.794116,0.0210227
44,44,44,1.21073,0.0333187
60,60,60,1.71555,0.0490566
45,45,45,1.32858,0.0392285
53,53,53,1.6179,0.0493926
48,48,48,1.51525,0.0478366
59,59,59,1.91704,0.0622943
44,44,44,1.47331,0.0493358
60,60,60,2.07013,0.071429
52,52,52,1.84486,0.0654566
63,63,63,2.29995,0.0839692
56,56,56,2.09988,0.078746
37,37,37,1.42436,0.0548358
27,27,27,1.06622,0.0421062
40,40,40,1.62095,0.06569
30,30,30,1.24577,0.0517343
38,38,38,1.6142,0.0685733
23,23,23,1.00238,0.043688
21,21,21,0.935328,0.0416611
28,28,28,1.2725,0.0578326
27,27,27,1.25739,0.0585581
18,18,18,0.854543,0.0405708
20,20,20,0.969055,0.0469551
15,15,15,0.744015,0.0369054
15,15,15,0.757314,0.0382361
4,4,4,0.205547,0.0105627
19,19,19,0.995069,0.0521156
9,9,9,0.480636,0.0256683
15,15,15,0.817666,0.0445728
9,9,9,0.499018,0.0276693
13,13,13,0.733869,0.0414289
10,10,10,0.577113,0.0333065
8,8,8,0.468845,0.0274772
12,12,12,0.714081,0.0424938
13,13,13,0.786857,0.0476276
12,12,12,0.738692,0.0454729
5,5,5,0.313432,0.0196481
9,9,9,0.571367,0.0362744
5,5,5,0.322492,0.0208005
12,12,12,0.786116,0.0514989
10,10,10,0.666217,0.044385
5,5,5,0.337996,0.0228487
6,6,6,0.412302,0.0283326
14,14,14,0.973852,0.0677429
14,14,14,0.98723,0.0696173
10,10,10,0.715654,0.0512172
7,7,7,0.506963,0.0367165
5,5,5,0.367514,0.0270137
6,6,6,0.446726,0.033261
7,7,7,0.528986,0.0399757
9,9,9,0.688455,0.0526637
6,6,6,0.464477,0.0359567
5,5,5,0.393314,0.0309394
11,11,11,0.875034,0.0696081
4,4,4,0.321042,0.0257671
7,7,7,0.570425,0.0464841
2,2,2,0.165081,0.013626
7,7,7,0.583597,0.0486558
8,8,8,0.675187,0.0569854
4,4,4,0.341521,0.0291594
5,5,5,0.432751,0.037455
4,4,4,0.348661,0.0303914
3,3,3,0.264916,0.0233938
6,6,6,0.538577,0.0483447
7,7,7,0.632829,0.057211
5,5,5,0.45692,0.0417553
3,3,3,0.277357,0.0256427
4,4,4,0.373695,0.0349122
6,6,6,0.567852,0.053743
3,3,3,0.287328,0.0275191
5,5,5,0.482724,0.046605
4,4,4,0.389206,0.0378707
2,2,2,0.196676,0.0193408
5,5,5,0.497441,0.04949
4,4,4,0.402652,0.0405325
7,7,7,0.710362,0.0720884
2,2,2,0.205417,0.0210982
4,4,4,0.413033,0.0426493
1,1,1,0.104248,0.0108677
4,4,4,0.421647,0.0444469
