#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48285,48285,48285,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0177036,0.000313416
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0457769,0.00209553
1,1,1,0.0467105,0.00218187
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.070155,0.00492173
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0755504,0.00570786
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0838265,0.00702688
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0962514,0.00926433
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.121338,0.014723
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.1255,0.0157501
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.129458,0.0167595
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.139021,0.0193267
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.144157,0.0207811
0,0,0,0,0
0,0,0,0,0
1,1,1,0.14724,0.0216796
0,0,0,0,0
1,1,1,0.149896,0.0224687
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.15474,0.0239446
2,2,2,0.311196,0.0484216
0,0,0,0,0
1,1,1,0.157947,0.0249472
1,1,1,0.158348,0.025074
1,1,1,0.159679,0.0254974
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.164908,0.0271948
0,0,0,0,0
1,1,1,0.16647,0.0277123
1,1,1,0.167492,0.0280536
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.17425,0.0303632
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.18765,0.0352125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.200735,0.0402946
1,1,1,0.201456,0.0405847
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.413595,0.0855306
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.210632,0.0443659
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.214976,0.0462146
0,0,0,0,0
0,0,0,0,0
1,1,1,0.217893,0.0474772
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.443419,0.0983103
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.228612,0.0522635
1,1,1,0.229036,0.0524576
1,1,1,0.230069,0.0529317
0,0,0,0,0
0,0,0,0,0
1,1,1,0.233518,0.0545306
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.478962,0.114702
0,0,0,0,0
0,0,0,0,0
1,1,1,0.242484,0.0587983
0,0,0,0,0
1,1,1,0.244926,0.0599888
2,2,2,0.491914,0.12099
0,0,0,0,0
0,0,0,0,0
2,2,2,0.496372,0.123193
1,1,1,0.249835,0.0624176
0,0,0,0,0
3,3,3,0.75467,0.189842
2,2,2,0.504691,0.127357
2,2,2,0.507478,0.128767
0,0,0,0,0
1,1,1,0.255974,0.0655226
3,3,3,0.76966,0.197459
2,2,2,0.515701,0.132974
3,3,3,0.774354,0.199875
1,1,1,0.259866,0.0675302
3,3,3,0.781474,0.203568
4,4,4,1.04547,0.27325
2,2,2,0.5254,0.138022
1,1,1,0.263903,0.069645
