#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48349,48349,48349,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.010128,0.000102577
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0170119,0.000289405
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0317027,0.00100506
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0346201,0.00119855
2,2,2,0.0707994,0.00250652
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0576296,0.00332117
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0648043,0.0041996
1,1,1,0.0655217,0.00429309
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0694278,0.00482022
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0744337,0.00554037
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0783144,0.00613315
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0841296,0.00707779
0,0,0,0,0
0,0,0,0,0
2,2,2,0.17514,0.0153374
1,1,1,0.0884289,0.00781968
0,0,0,0,0
2,2,2,0.181313,0.0164372
0,0,0,0,0
0,0,0,0,0
2,2,2,0.187776,0.01763
0,0,0,0,0
1,1,1,0.095933,0.00920313
1,1,1,0.096152,0.0092452
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.100128,0.0100256
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.11101,0.0123232
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.234993,0.0276113
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.124866,0.0155915
0,0,0,0,0
1,1,1,0.126785,0.0160745
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.136335,0.0185873
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.143281,0.0205294
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.155574,0.0242034
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.318844,0.050831
0,0,0,0,0
1,1,1,0.16181,0.0261826
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.169231,0.028639
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.178082,0.0317131
0,0,0,0,0
0,0,0,0,0
1,1,1,0.181595,0.0329769
0,0,0,0,0
2,2,2,0.367214,0.0674233
2,2,2,0.368665,0.0679569
0,0,0,0,0
0,0,0,0,0
2,2,2,0.374846,0.0702548
0,0,0,0,0
0,0,0,0,0
2,2,2,0.380946,0.0725599
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.195892,0.0383737
0,0,0,0,0
0,0,0,0,0
1,1,1,0.198161,0.0392676
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.209653,0.0439542
0,0,0,0,0
0,0,0,0,0
1,1,1,0.212897,0.0453251
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.218235,0.0476264
1,1,1,0.219175,0.0480377
0,0,0,0,0
0,0,0,0,0
1,1,1,0.222529,0.0495193
0,0,0,0,0
0,0,0,0,0
1,1,1,0.22573,0.0509541
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.461832,0.106644
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.239237,0.0572343
1,1,1,0.240988,0.0580751
0,0,0,0,0
0,0,0,0,0
