#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49840,49840,49840,0.000174881,3.05833e-08
1,1,1,0.00101877,1.03789e-06
0,0,0,0,0
2,2,2,0.00647077,2.09823e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00905134,8.19268e-05
0,0,0,0,0
1,1,1,0.0114928,0.000132084
1,1,1,0.0128436,0.000164958
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0186363,0.00034731
0,0,0,0,0
1,1,1,0.0206085,0.000424709
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0303751,0.000922648
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0352026,0.00123923
0,0,0,0,0
1,1,1,0.0375425,0.00140944
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0451877,0.00204193
1,1,1,0.0460503,0.00212063
1,1,1,0.0474001,0.00224677
0,0,0,0,0
0,0,0,0,0
2,2,2,0.101203,0.00512111
0,0,0,0,0
2,2,2,0.105387,0.00555324
1,1,1,0.0539369,0.00290919
0,0,0,0,0
1,1,1,0.0552555,0.00305317
0,0,0,0,0
0,0,0,0,0
2,2,2,0.116221,0.00675369
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0648199,0.00420162
0,0,0,0,0
0,0,0,0,0
2,2,2,0.134744,0.00907802
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.146588,0.0107442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.077086,0.00594225
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0804922,0.006479
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.173536,0.0150573
0,0,0,0,0
1,1,1,0.0884681,0.0078266
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0929394,0.00863774
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0975775,0.00952137
1,1,1,0.0980752,0.00961874
0,0,0,0,0
0,0,0,0,0
2,2,2,0.202892,0.0205826
0,0,0,0,0
0,0,0,0,0
1,1,1,0.104662,0.0109542
1,1,1,0.105812,0.0111961
0,0,0,0,0
2,2,2,0.214346,0.022972
1,1,1,0.108882,0.0118554
1,1,1,0.109241,0.0119336
1,1,1,0.110647,0.0122427
0,0,0,0,0
0,0,0,0,0
1,1,1,0.113305,0.0128381
0,0,0,0,0
0,0,0,0,0
2,2,2,0.233523,0.0272664
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.122221,0.0149379
0,0,0,0,0
0,0,0,0,0
1,1,1,0.125122,0.0156556
1,1,1,0.126848,0.0160905
0,0,0,0,0
1,1,1,0.12801,0.0163867
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.135645,0.0183997
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.144205,0.0207951
1,1,1,0.145346,0.0211254
0,0,0,0,0
0,0,0,0,0
1,1,1,0.148544,0.0220652
1,1,1,0.149808,0.0224425
1,1,1,0.150045,0.0225134
0,0,0,0,0
0,0,0,0,0
2,2,2,0.306917,0.0470992
0,0,0,0,0
1,1,1,0.155977,0.0243289
2,2,2,0.312642,0.0488728
0,0,0,0,0
1,1,1,0.158238,0.0250394
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.164332,0.027005
0,0,0,0,0
1,1,1,0.166908,0.0278583
2,2,2,0.334839,0.0560588
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.171219,0.0293159
1,1,1,0.172914,0.0298992
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.358391,0.0642222
0,0,0,0,0
1,1,1,0.181843,0.0330667
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.185664,0.0344709
1,1,1,0.186904,0.034933
1,1,1,0.187199,0.0350435
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.191989,0.0368599
0,0,0,0,0
1,1,1,0.193965,0.0376223
0,0,0,0,0
0,0,0,0,0
1,1,1,0.196366,0.0385597
1,1,1,0.197245,0.0389056
0,0,0,0,0
1,1,1,0.199267,0.0397075
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.20341,0.0413757
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.208413,0.043436
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.212393,0.0451108
0,0,0,0,0
1,1,1,0.214623,0.0460629
0,0,0,0,0
1,1,1,0.216375,0.0468183
1,1,1,0.217466,0.0472913
1,1,1,0.218311,0.0476596
1,1,1,0.219307,0.0480955
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.230127,0.0529584
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.237176,0.0562527
1,1,1,0.238096,0.0566896
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.245113,0.0600805
0,0,0,0,0
0,0,0,0,0
2,2,2,0.496252,0.123133
0,0,0,0,0
1,1,1,0.250308,0.0626542
0,0,0,0,0
0,0,0,0,0
1,1,1,0.253411,0.0642173
1,1,1,0.254452,0.0647456
1,1,1,0.255608,0.0653352
1,1,1,0.256481,0.0657825
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.260784,0.0680084
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.267173,0.0713816
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.542774,0.147302
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.276925,0.0766875
1,1,1,0.277661,0.0770955
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
