#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49275,49275,49275,0,0
0,0,0,0,0
1,1,1,0.00266675,7.11154e-06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00983123,9.66531e-05
1,1,1,0.0108572,0.00011788
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0325699,0.0010608
0,0,0,0,0
0,0,0,0,0
1,1,1,0.035221,0.00124052
1,1,1,0.0367067,0.00134738
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.040606,0.00164885
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0512326,0.00262478
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0595948,0.00355154
1,1,1,0.0606368,0.00367682
1,1,1,0.0618409,0.0038243
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.144789,0.0104821
0,0,0,0,0
1,1,1,0.0746745,0.00557629
0,0,0,0,0
0,0,0,0,0
2,2,2,0.155189,0.0120421
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.083588,0.00698696
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0932639,0.00869815
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.107485,0.011553
0,0,0,0,0
0,0,0,0,0
1,1,1,0.11089,0.0122965
0,0,0,0,0
0,0,0,0,0
2,2,2,0.226974,0.0257589
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.120943,0.0146273
0,0,0,0,0
1,1,1,0.12231,0.0149598
1,1,1,0.123104,0.0151546
0,0,0,0,0
0,0,0,0,0
1,1,1,0.126887,0.0161003
1,1,1,0.127583,0.0162775
0,0,0,0,0
0,0,0,0,0
1,1,1,0.130637,0.0170659
1,1,1,0.131047,0.0171732
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.137758,0.0189772
1,1,1,0.138935,0.019303
0,0,0,0,0
1,1,1,0.140525,0.0197473
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.144883,0.020991
0,0,0,0,0
1,1,1,0.146321,0.0214098
0,0,0,0,0
1,1,1,0.148619,0.0220877
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.152218,0.0231704
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.164454,0.027045
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.171648,0.0294632
2,2,2,0.344819,0.0594502
2,2,2,0.346778,0.0601276
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.177798,0.0316122
1,1,1,0.178936,0.0320182
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.184064,0.0338794
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.192588,0.03709
0,0,0,0,0
1,1,1,0.19437,0.0377797
0,0,0,0,0
3,3,3,0.589447,0.115816
1,1,1,0.197224,0.0388974
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.206123,0.0424865
0,0,0,0,0
0,0,0,0,0
2,2,2,0.418134,0.0874179
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.219839,0.0483294
0,0,0,0,0
0,0,0,0,0
1,1,1,0.222479,0.0494968
1,1,1,0.223984,0.0501688
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.227261,0.0516476
1,1,1,0.228286,0.0521147
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.233873,0.0546964
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.243114,0.0591044
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.24785,0.0614295
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.255514,0.0652872
0,0,0,0,0
