#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49733,49733,49733,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.00706064,2.50561e-05
0,0,0,0,0
2,2,2,0.0108845,5.92427e-05
0,0,0,0,0
1,1,1,0.00799357,6.38971e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0201468,0.000405892
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0234854,0.000551566
1,1,1,0.0245105,0.000600763
0,0,0,0,0
2,2,2,0.0527521,0.0013914
0,0,0,0,0
1,1,1,0.028963,0.000838855
3,3,3,0.0879817,0.00258027
2,2,2,0.0607527,0.00184569
3,3,3,0.0948845,0.00300124
3,3,3,0.0966705,0.00311509
3,3,3,0.100783,0.00338577
4,4,4,0.137833,0.00474987
6,6,6,0.213107,0.00756933
9,9,9,0.327562,0.0119223
4,4,4,0.150432,0.00565769
3,3,3,0.114937,0.00440367
1,1,1,0.0392804,0.00154295
6,6,6,0.242695,0.00981734
4,4,4,0.166054,0.00689377
4,4,4,0.170591,0.00727539
4,4,4,0.173405,0.00751741
4,4,4,0.178032,0.00792411
6,6,6,0.272491,0.0123757
7,7,7,0.325729,0.0151576
0,0,0,0,0
5,5,5,0.242374,0.0117496
3,3,3,0.149706,0.00747068
1,1,1,0.050627,0.0025631
1,1,1,0.0515005,0.0026523
8,8,8,0.419294,0.0219768
3,3,3,0.16035,0.00857087
1,1,1,0.0547407,0.00299655
3,3,3,0.167234,0.00932241
1,1,1,0.0569503,0.00324333
3,3,3,0.172932,0.00996855
4,4,4,0.234023,0.0136922
3,3,3,0.178133,0.0105773
0,0,0,0,0
3,3,3,0.183923,0.011276
3,3,3,0.187571,0.0117278
0,0,0,0,0
1,1,1,0.0641879,0.00412008
2,2,2,0.131453,0.00864005
2,2,2,0.133142,0.00886354
2,2,2,0.135157,0.009134
1,1,1,0.0686186,0.00470852
2,2,2,0.139462,0.00972494
2,2,2,0.14083,0.00991657
1,1,1,0.0711666,0.00506468
2,2,2,0.145077,0.010524
