#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49259,49259,49259,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00422369,1.78396e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00812194,6.5966e-05
0,0,0,0,0
1,1,1,0.0102838,0.000105756
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0313668,0.000491938
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0181434,0.000329183
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0249824,0.000624118
1,1,1,0.0259137,0.000671521
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0382945,0.00146647
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0418245,0.00174929
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0469692,0.0022061
0,0,0,0,0
0,0,0,0,0
1,1,1,0.049396,0.00243997
0,0,0,0,0
2,2,2,0.102906,0.00529492
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.112692,0.00634986
2,2,2,0.115347,0.00665263
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0600819,0.00360983
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,4,4,0.256794,0.0164859
6,6,6,0.392424,0.0256664
1,1,1,0.0666082,0.00443665
2,2,2,0.135265,0.00914826
2,2,2,0.136865,0.00936615
5,5,5,0.347933,0.0242118
6,6,6,0.424099,0.029977
9,9,9,0.643323,0.0459856
11,11,11,0.798438,0.0579557
7,7,7,0.514561,0.0378251
9,9,9,0.671128,0.0500463
16,16,16,1.20655,0.0909855
10,10,10,0.766068,0.0586867
10,10,10,0.77613,0.0602383
14,14,14,1.09871,0.0862269
12,12,12,0.954878,0.0759838
13,13,13,1.04631,0.0842143
12,12,12,0.97947,0.0799478
20,20,20,1.64811,0.135816
17,17,17,1.41936,0.118507
15,15,15,1.26714,0.107044
8,8,8,0.684559,0.0585781
15,15,15,1.2966,0.11208
15,15,15,1.31227,0.114805
17,17,17,1.50379,0.133024
17,17,17,1.52098,0.136083
19,19,19,1.71975,0.155662
14,14,14,1.28201,0.117398
22,22,22,2.03563,0.188355
13,13,13,1.21589,0.113723
24,24,24,2.26634,0.214015
21,21,21,2.0055,0.191527
12,12,12,1.15766,0.111682
11,11,11,1.07356,0.104776
12,12,12,1.18222,0.116471
11,11,11,1.09651,0.109304
7,7,7,0.704176,0.0708384
10,10,10,1.01483,0.10299
