#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48568,48568,48568,0.000688462,4.73979e-07
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00814083,6.62731e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0122304,0.000149582
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0150655,0.00022697
1,1,1,0.0167562,0.000280772
0,0,0,0,0
2,2,2,0.0371753,0.000691004
13,13,13,0.253912,0.00496042
10,10,10,0.20386,0.00415711
11,11,11,0.237877,0.00514477
30,30,30,0.675289,0.0152021
44,44,44,1.03936,0.0245544
35,35,35,0.860267,0.0211475
66,66,66,1.68647,0.043099
64,64,64,1.69882,0.0450994
53,53,53,1.45852,0.0401407
55,55,55,1.56801,0.0447076
60,60,60,1.76918,0.0521719
62,62,62,1.89398,0.0578617
52,52,52,1.63625,0.0514908
57,57,57,1.85074,0.0600958
51,51,51,1.7072,0.057152
38,38,38,1.30676,0.0449394
34,34,34,1.20489,0.0427009
23,23,23,0.840671,0.0307292
34,34,34,1.27625,0.0479089
33,33,33,1.2681,0.0487328
22,22,22,0.869148,0.0343389
25,25,25,1.01324,0.0410682
19,19,19,0.788847,0.0327526
23,23,23,0.97733,0.0415314
24,24,24,1.04428,0.0454404
17,17,17,0.75556,0.0335819
14,14,14,0.637728,0.0290513
9,9,9,0.417857,0.0194013
18,18,18,0.856748,0.0407799
12,12,12,0.583026,0.0283277
10,10,10,0.495238,0.0245269
8,8,8,0.404506,0.0204539
11,11,11,0.566924,0.0292199
10,10,10,0.525017,0.0275653
9,9,9,0.481883,0.025802
7,7,7,0.381779,0.0208229
7,7,7,0.389438,0.0216666
5,5,5,0.282502,0.0159616
9,9,9,0.518024,0.0298172
7,7,7,0.409488,0.0239547
3,3,3,0.178693,0.0106443
10,10,10,0.605635,0.0366806
6,6,6,0.368411,0.0226215
7,7,7,0.436351,0.027201
3,3,3,0.190885,0.012146
3,3,3,0.193529,0.0124847
4,4,4,0.262033,0.0171653
3,3,3,0.200353,0.0133805
7,7,7,0.472675,0.0319178
5,5,5,0.341783,0.0233637
6,6,6,0.41665,0.0289332
3,3,3,0.212419,0.0150406
8,8,8,0.571457,0.040821
1,1,1,0.0723609,0.00523611
3,3,3,0.219468,0.0160555
0,0,0,0,0
3,3,3,0.226233,0.0170607
5,5,5,0.383699,0.0294453
0,0,0,0,0
9,9,9,0.708038,0.0557023
3,3,3,0.238277,0.0189256
3,3,3,0.241705,0.0194739
3,3,3,0.243924,0.0198333
3,3,3,0.247259,0.0203794
5,5,5,0.417298,0.0348279
2,2,2,0.169062,0.014291
4,4,4,0.34202,0.029245
2,2,2,0.173259,0.0150096
5,5,5,0.437534,0.0382876
5,5,5,0.442716,0.0391998
4,4,4,0.356934,0.0318505
1,1,1,0.0903543,0.0081639
2,2,2,0.182733,0.0166957
3,3,3,0.277281,0.0256284
4,4,4,0.3744,0.0350441
5,5,5,0.472238,0.0446018
1,1,1,0.0954155,0.00910411
1,1,1,0.0966574,0.00934266
5,5,5,0.487929,0.0476153
2,2,2,0.197114,0.0194271
3,3,3,0.299367,0.0298736
1,1,1,0.100091,0.0100183
4,4,4,0.405504,0.0411085
1,1,1,0.102182,0.0104411
4,4,4,0.414358,0.0429235
4,4,4,0.41814,0.0437103
0,0,0,0,0
8,8,8,0.852642,0.0908754
3,3,3,0.322109,0.0345848
3,3,3,0.325523,0.0353217
4,4,4,0.438435,0.0480566
1,1,1,0.110911,0.0123012
1,1,1,0.11137,0.0124034
3,3,3,0.337432,0.0379539
0,0,0,0,0
1,1,1,0.114492,0.0131085
3,3,3,0.346693,0.0400657
2,2,2,0.233024,0.0271502
2,2,2,0.235517,0.0277341
8,8,8,0.947942,0.112325
0,0,0,0,0
0,0,0,0,0
1,1,1,0.121299,0.0147136
3,3,3,0.366505,0.0447753
1,1,1,0.123157,0.0151676
2,2,2,0.249262,0.0310659
1,1,1,0.125509,0.0157525
2,2,2,0.252536,0.0318874
2,2,2,0.255243,0.0325745
1,1,1,0.128876,0.016609
3,3,3,0.389224,0.0504985
1,1,1,0.130525,0.0170369
1,1,1,0.131758,0.0173602
3,3,3,0.397025,0.0525433
1,1,1,0.133418,0.0178005
0,0,0,0,0
2,2,2,0.271422,0.0368351
2,2,2,0.273073,0.0372846
3,3,3,0.412681,0.0567689
0,0,0,0,0
1,1,1,0.139508,0.0194623
1,1,1,0.14087,0.0198442
3,3,3,0.424861,0.0601692
0,0,0,0,0
0,0,0,0,0
1,1,1,0.144638,0.0209201
0,0,0,0,0
1,1,1,0.146785,0.021546
1,1,1,0.147615,0.0217901
0,0,0,0,0
2,2,2,0.298501,0.0445514
2,2,2,0.301065,0.0453204
2,2,2,0.302714,0.045818
0,0,0,0,0
1,1,1,0.153811,0.0236577
0,0,0,0,0
3,3,3,0.466932,0.0726753
0,0,0,0,0
1,1,1,0.157532,0.0248163
0,0,0,0,0
1,1,1,0.159777,0.0255288
2,2,2,0.320325,0.051304
1,1,1,0.161126,0.0259615
1,1,1,0.162906,0.0265385
0,0,0,0,0
0,0,0,0,0
4,4,4,0.661763,0.109483
0,0,0,0,0
1,1,1,0.16727,0.0279794
1,1,1,0.168581,0.0284194
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.173651,0.0301548
2,2,2,0.348242,0.0606364
2,2,2,0.351123,0.0616442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.358675,0.0643238
0,0,0,0,0
0,0,0,0,0
1,1,1,0.182666,0.0333667
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.186922,0.0349399
0,0,0,0,0
0,0,0,0,0
2,2,2,0.379166,0.0718833
1,1,1,0.190625,0.0363378
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.388713,0.0755488
1,1,1,0.195768,0.0383249
0,0,0,0,0
1,1,1,0.19776,0.0391092
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.408781,0.0835511
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.208505,0.0434745
2,2,2,0.418993,0.0877776
1,1,1,0.210097,0.0441407
1,1,1,0.211086,0.0445575
0,0,0,0,0
0,0,0,0,0
1,1,1,0.214979,0.0462158
2,2,2,0.430794,0.0927918
1,1,1,0.216741,0.0469768
0,0,0,0,0
0,0,0,0,0
1,1,1,0.219437,0.0481525
1,1,1,0.220938,0.0488134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.454907,0.10347
1,1,1,0.228743,0.0523235
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.232359,0.0539906
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.243405,0.0592458
0,0,0,0,0
0,0,0,0,0
1,1,1,0.246069,0.0605499
1,1,1,0.24714,0.0610781
2,2,2,0.497042,0.123526
0,0,0,0,0
