#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49875,49875,49875,0,0
1,1,1,0.00101852,1.03738e-06
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00483781,2.34044e-05
1,1,1,0.00575425,3.31114e-05
0,0,0,0,0
1,1,1,0.00717507,5.14816e-05
2,2,2,0.0175432,0.000153887
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0143471,0.000205839
1,1,1,0.0152019,0.000231096
1,1,1,0.0168165,0.000282796
0,0,0,0,0
1,1,1,0.0181672,0.000330047
0,0,0,0,0
1,1,1,0.0207346,0.000429922
1,1,1,0.0217063,0.000471163
0,0,0,0,0
1,1,1,0.0236354,0.000558631
0,0,0,0,0
1,1,1,0.025432,0.000646789
2,2,2,0.0528594,0.00139706
2,2,2,0.0547461,0.00149858
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0370667,0.00137394
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0438186,0.00192007
1,1,1,0.0444825,0.00197869
0,0,0,0,0
1,1,1,0.0460503,0.00212063
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.10384,0.0053914
0,0,0,0,0
1,1,1,0.0535248,0.0028649
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0662448,0.00438837
0,0,0,0,0
1,1,1,0.0685167,0.00469454
0,0,0,0,0
2,2,2,0.14023,0.00983223
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0762976,0.00582132
1,1,1,0.0770794,0.00594124
1,1,1,0.078972,0.00623657
1,1,1,0.079828,0.00637251
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0912633,0.00832899
1,1,1,0.0925627,0.00856785
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0956775,0.00915418
0,0,0,0,0
0,0,0,0,0
2,2,2,0.196838,0.0193728
0,0,0,0,0
2,2,2,0.201194,0.0202396
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.105802,0.0111942
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.233689,0.0273053
0,0,0,0,0
0,0,0,0,0
1,1,1,0.119247,0.0142198
0,0,0,0,0
1,1,1,0.121108,0.0146672
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.281092,0.0395066
1,1,1,0.141692,0.0200767
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.150045,0.0225134
0,0,0,0,0
1,1,1,0.152434,0.0232362
0,0,0,0,0
0,0,0,0,0
1,1,1,0.155977,0.0243289
2,2,2,0.312642,0.0488728
1,1,1,0.157879,0.0249257
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.170987,0.0292367
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.178077,0.0317113
0,0,0,0,0
0,0,0,0,0
1,1,1,0.181843,0.0330667
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.185664,0.0344709
0,0,0,0,0
0,0,0,0,0
1,1,1,0.188648,0.0355881
0,0,0,0,0
