#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48725,48725,48725,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00894553,8.00226e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0310021,0.000480731
3,3,3,0.0499504,0.000831888
6,6,6,0.104678,0.00182663
19,19,19,0.353791,0.00658935
26,26,26,0.506863,0.00988288
54,54,54,1.10635,0.0226713
58,58,58,1.25047,0.0269653
60,60,60,1.35149,0.0304471
53,53,53,1.24366,0.0291875
67,67,67,1.64455,0.0403722
63,63,63,1.60221,0.040751
68,68,68,1.79925,0.0476117
74,74,74,2.03559,0.0560024
71,71,71,2.02234,0.0576089
50,50,50,1.47402,0.0434592
48,48,48,1.46252,0.0445661
51,51,51,1.60724,0.0506558
30,30,30,0.972448,0.0315241
24,24,24,0.801857,0.0267926
33,33,33,1.13634,0.0391321
14,14,14,0.497373,0.017671
32,32,32,1.16803,0.0426372
23,23,23,0.862413,0.0323394
3,3,3,0.115641,0.00445771
14,14,14,0.553616,0.0218933
23,23,23,0.931362,0.037717
23,23,23,0.95587,0.0397265
11,11,11,0.467327,0.0198552
14,14,14,0.608433,0.0264438
7,7,7,0.310802,0.0138001
6,6,6,0.272,0.0123313
4,4,4,0.185399,0.00859347
5,5,5,0.236355,0.0111728
6,6,6,0.290192,0.0140356
8,8,8,0.393634,0.0193686
7,7,7,0.35407,0.0179098
7,7,7,0.361116,0.0186297
6,6,6,0.314003,0.0164333
7,7,7,0.374082,0.0199919
8,8,8,0.434407,0.0235892
1,1,1,0.0551712,0.00304387
1,1,1,0.05616,0.00315394
2,2,2,0.114274,0.00652926
6,6,6,0.350796,0.0205098
1,1,1,0.059599,0.00355204
5,5,5,0.301354,0.018163
5,5,5,0.306053,0.018734
2,2,2,0.125037,0.00781755
4,4,4,0.254726,0.0162215
4,4,4,0.258006,0.016642
4,4,4,0.262867,0.0172749
2,2,2,0.132604,0.00879187
2,2,2,0.134261,0.00901295
5,5,5,0.343472,0.0235949
1,1,1,0.0690767,0.00477158
2,2,2,0.141977,0.0100788
1,1,1,0.0713549,0.00509152
5,5,5,0.362915,0.0263419
3,3,3,0.220824,0.0162544
2,2,2,0.14897,0.0110964
3,3,3,0.226523,0.0171046
