#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49066,49066,49066,1.66781e-05,2.78159e-10
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00325776,1.0613e-05
1,1,1,0.00469564,2.2049e-05
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0071949,5.17667e-05
0,0,0,0,0
1,1,1,0.00968274,9.37554e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.014637,0.000214241
1,1,1,0.0154345,0.000238223
2,2,2,0.0323514,0.000523317
0,0,0,0,0
1,1,1,0.0182706,0.000333815
1,1,1,0.0198073,0.00039233
1,1,1,0.0207898,0.000432216
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0247841,0.000614254
1,1,1,0.0255731,0.000653981
1,1,1,0.0266749,0.000711548
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.036971,0.00136686
1,1,1,0.0376472,0.00141731
0,0,0,0,0
1,1,1,0.0393522,0.0015486
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0421229,0.00177434
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.049666,0.00246671
2,2,2,0.101047,0.0051054
0,0,0,0,0
2,2,2,0.104801,0.00549174
0,0,0,0,0
2,2,2,0.109307,0.00597409
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.119333,0.00712035
0,0,0,0,0
0,0,0,0,0
3,3,3,0.188069,0.0117901
0,0,0,0,0
2,2,2,0.129021,0.00832325
3,3,3,0.196898,0.012923
2,2,2,0.133571,0.00892066
2,2,2,0.134874,0.00909586
4,4,4,0.273859,0.0187499
2,2,2,0.138873,0.00964284
3,3,3,0.212078,0.0149924
10,10,10,0.715506,0.0511953
4,4,4,0.290763,0.0211358
8,8,8,0.589261,0.0434041
3,3,3,0.223064,0.0165859
10,10,10,0.75458,0.0569397
7,7,7,0.535444,0.040958
11,11,11,0.853263,0.0661876
6,6,6,0.471655,0.0370772
15,15,15,1.19314,0.0949073
15,15,15,1.20839,0.0973491
12,12,12,0.976268,0.0794258
19,19,19,1.56708,0.129251
21,21,21,1.75555,0.146763
15,15,15,1.2677,0.107139
22,22,22,1.88051,0.160743
14,14,14,1.21316,0.105125
21,21,21,1.83761,0.160803
19,19,19,1.68022,0.148587
18,18,18,1.60982,0.143974
14,14,14,1.2664,0.114557
13,13,13,1.18791,0.108549
21,21,21,1.94055,0.179323
9,9,9,0.841498,0.0786805
20,20,20,1.88758,0.178148
17,17,17,1.62285,0.154921
15,15,15,1.44708,0.139604
17,17,17,1.65913,0.161925
20,20,20,1.96954,0.193957
18,18,18,1.79139,0.178283
12,12,12,1.20657,0.121319
13,13,13,1.32045,0.134123
