#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48617,48617,48617,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0111214,0.000123687
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0194724,0.000379174
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0236491,0.000559279
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0300181,0.000901088
1,1,1,0.0317273,0.00100662
0,0,0,0,0
1,1,1,0.0336421,0.00113179
0,0,0,0,0
1,1,1,0.035421,0.00125465
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0417814,0.00174569
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0465677,0.00216855
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0497943,0.00247948
0,0,0,0,0
1,1,1,0.0517708,0.00268022
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0549846,0.00302331
1,1,1,0.0557382,0.00310675
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0589697,0.00347743
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0637188,0.00406009
1,1,1,0.0648612,0.00420697
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0700193,0.0049027
1,1,1,0.0716983,0.00514065
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0748839,0.0056076
0,0,0,0,0
2,2,2,0.152961,0.0116985
1,1,1,0.0773397,0.00598143
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0820962,0.00673978
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0853574,0.00728588
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.092507,0.00855755
1,1,1,0.0932462,0.00869486
2,2,2,0.188523,0.0177706
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0973572,0.00947843
0,0,0,0,0
0,0,0,0,0
1,1,1,0.10094,0.0101888
0,0,0,0,0
2,2,2,0.205343,0.021083
1,1,1,0.103602,0.0107334
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.107908,0.0116442
1,1,1,0.108199,0.011707
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.112111,0.0125689
1,1,1,0.113909,0.0129752
0,0,0,0,0
1,1,1,0.1151,0.013248
0,0,0,0,0
1,1,1,0.117405,0.013784
1,1,1,0.118192,0.0139693
0,0,0,0,0
2,2,2,0.241139,0.0290743
1,1,1,0.121634,0.0147948
1,1,1,0.122547,0.0150178
1,1,1,0.123337,0.0152121
1,1,1,0.124342,0.015461
0,0,0,0,0
1,1,1,0.126092,0.0158993
1,1,1,0.127772,0.0163256
1,1,1,0.128807,0.0165913
0,0,0,0,0
0,0,0,0,0
1,1,1,0.131887,0.0173943
2,2,2,0.264276,0.0349208
2,2,2,0.266623,0.0355439
0,0,0,0,0
1,1,1,0.135909,0.0184711
0,0,0,0,0
0,0,0,0,0
2,2,2,0.27667,0.0382731
0,0,0,0,0
2,2,2,0.281359,0.0395814
1,1,1,0.141298,0.019965
1,1,1,0.142475,0.0202991
1,1,1,0.143861,0.020696
4,4,4,0.579061,0.083828
0,0,0,0,0
1,1,1,0.146989,0.0216058
1,1,1,0.147605,0.0217873
1,1,1,0.148414,0.0220268
0,0,0,0,0
1,1,1,0.150705,0.022712
0,0,0,0,0
0,0,0,0,0
2,2,2,0.307569,0.0472993
1,1,1,0.154039,0.0237281
0,0,0,0,0
2,2,2,0.313338,0.0490904
0,0,0,0,0
1,1,1,0.158323,0.0250661
1,1,1,0.159985,0.0255953
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.327462,0.0536156
1,1,1,0.164924,0.0271998
0,0,0,0,0
0,0,0,0,0
1,1,1,0.167342,0.0280034
0,0,0,0,0
0,0,0,0,0
1,1,1,0.170948,0.0292233
2,2,2,0.343468,0.058985
0,0,0,0,0
3,3,3,0.519632,0.0900061
1,1,1,0.17497,0.0306145
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.178096,0.0317181
2,2,2,0.358603,0.0642983
2,2,2,0.360582,0.0650098
0,0,0,0,0
0,0,0,0,0
2,2,2,0.367575,0.0675559
1,1,1,0.184639,0.0340916
0,0,0,0,0
0,0,0,0,0
2,2,2,0.375327,0.070435
0,0,0,0,0
4,4,4,0.758889,0.143979
2,2,2,0.381389,0.0727287
1,1,1,0.1912,0.0365576
3,3,3,0.577542,0.111185
0,0,0,0,0
0,0,0,0,0
1,1,1,0.195817,0.0383442
1,1,1,0.196689,0.0386866
0,0,0,0,0
2,2,2,0.397353,0.0789447
1,1,1,0.199679,0.0398717
1,1,1,0.200576,0.0402309
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.204583,0.041854
1,1,1,0.205532,0.0422432
1,1,1,0.206457,0.0426247
0,0,0,0,0
0,0,0,0,0
1,1,1,0.209544,0.0439088
1,1,1,0.210142,0.0441595
0,0,0,0,0
2,2,2,0.424277,0.0900055
2,2,2,0.426548,0.0909715
0,0,0,0,0
2,2,2,0.431229,0.0929791
1,1,1,0.21643,0.046842
0,0,0,0,0
2,2,2,0.437424,0.09567
1,1,1,0.219947,0.0483766
2,2,2,0.44146,0.0974436
0,0,0,0,0
1,1,1,0.22293,0.0496979
2,2,2,0.447324,0.10005
2,2,2,0.448154,0.100421
2,2,2,0.450676,0.101554
0,0,0,0,0
1,1,1,0.227047,0.0515504
1,1,1,0.228848,0.0523713
1,1,1,0.229577,0.0527058
3,3,3,0.691728,0.159496
0,0,0,0,0
1,1,1,0.232264,0.0539466
1,1,1,0.23399,0.0547513
0,0,0,0,0
1,1,1,0.235646,0.0555292
1,1,1,0.236142,0.0557631
0,0,0,0,0
0,0,0,0,0
1,1,1,0.239633,0.057424
0,0,0,0,0
0,0,0,0,0
1,1,1,0.242851,0.0589767
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.246949,0.0609839
1,1,1,0.247445,0.0612293
0,0,0,0,0
0,0,0,0,0
1,1,1,0.250328,0.0626643
2,2,2,0.502382,0.126194
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.256038,0.0655553
0,0,0,0,0
1,1,1,0.258705,0.0669282
1,1,1,0.259663,0.067425
0,0,0,0,0
1,1,1,0.261147,0.0681976
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.265242,0.0703536
0,0,0,0,0
1,1,1,0.267093,0.0713385
0,0,0,0,0
2,2,2,0.538401,0.144938
1,1,1,0.270247,0.0730332
1,1,1,0.271142,0.0735181
1,1,1,0.27249,0.0742509
2,2,2,0.547798,0.150042
1,1,1,0.274919,0.0755805
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.559046,0.156266
0,0,0,0,0
0,0,0,0,0
2,2,2,0.564857,0.159532
1,1,1,0.283059,0.0801222
1,1,1,0.284287,0.0808193
4,4,4,1.1413,0.325643
0,0,0,0,0
0,0,0,0,0
1,1,1,0.288754,0.0833788
0,0,0,0,0
1,1,1,0.290354,0.0843057
0,0,0,0,0
0,0,0,0,0
1,1,1,0.293787,0.0863105
0,0,0,0,0
1,1,1,0.295866,0.087537
0,0,0,0,0
3,3,3,0.892043,0.265247
1,1,1,0.298825,0.0892962
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.306755,0.0940983
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.312285,0.0975217
1,1,1,0.313023,0.0979831
1,1,1,0.314103,0.0986608
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.321686,0.103482
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.325311,0.105827
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.329409,0.10851
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.333305,0.111092
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.337728,0.11406
0,0,0,0,0
1,1,1,0.339829,0.115483
1,1,1,0.340758,0.116116
0,0,0,0,0
1,1,1,0.342839,0.117538
2,2,2,0.686501,0.235642
1,1,1,0.344261,0.118516
2,2,2,0.691125,0.238827
0,0,0,0,0
0,0,0,0,0
1,1,1,0.348377,0.121367
0,0,0,0,0
1,1,1,0.350513,0.12286
1,1,1,0.351866,0.123809
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.355254,0.126205
5,5,5,1.78163,0.634842
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.738556,0.272733
1,1,1,0.370606,0.137349
1,1,1,0.371426,0.137957
0,0,0,0,0
0,0,0,0,0
1,1,1,0.374082,0.139937
1,1,1,0.375979,0.14136
1,1,1,0.376891,0.142047
0,0,0,0,0
1,1,1,0.378304,0.143114
0,0,0,0,0
1,1,1,0.380746,0.144967
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.384649,0.147955
0,0,0,0,0
0,0,0,0,0
1,1,1,0.387003,0.149771
0,0,0,0,0
0,0,0,0,0
1,1,1,0.390737,0.152676
1,1,1,0.391906,0.15359
0,0,0,0,0
1,1,1,0.393425,0.154783
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.399042,0.159235
0,0,0,0,0
1,1,1,0.401066,0.160854
0,0,0,0,0
1,1,1,0.40391,0.163143
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.408745,0.167072
1,1,1,0.409669,0.167829
0,0,0,0,0
2,2,2,0.822427,0.338193
0,0,0,0,0
2,2,2,0.827842,0.342661
0,0,0,0,0
0,0,0,0,0
1,1,1,0.416917,0.17382
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.420112,0.176494
0,0,0,0,0
0,0,0,0,0
1,1,1,0.423339,0.179216
0,0,0,0,0
2,2,2,0.851013,0.362111
1,1,1,0.426497,0.1819
0,0,0,0,0
2,2,2,0.857021,0.367243
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.43487,0.189112
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.440449,0.193995
0,0,0,0,0
0,0,0,0,0
1,1,1,0.443233,0.196455
0,0,0,0,0
0,0,0,0,0
2,2,2,0.892344,0.398139
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,1.3754,0.630576
0,0,0,0,0
1,1,1,0.460708,0.212252
0,0,0,0,0
1,1,1,0.46231,0.21373
1,1,1,0.463263,0.214613
0,0,0,0,0
0,0,0,0,0
1,1,1,0.466667,0.217778
0,0,0,0,0
0,0,0,0,0
2,2,2,0.938901,0.440767
2,2,2,0.94167,0.443372
0,0,0,0,0
0,0,0,0,0
1,1,1,0.473852,0.224536
1,1,1,0.474861,0.225493
2,2,2,0.95032,0.451554
0,0,0,0,0
1,1,1,0.477873,0.228363
0,0,0,0,0
1,1,1,0.479349,0.229776
2,2,2,0.961166,0.46192
1,1,1,0.481946,0.232272
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.488785,0.238911
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.492011,0.242074
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
