#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48146,48146,48146,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00536429,2.87757e-05
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00860532,7.40515e-05
0,0,0,0,0
2,2,2,0.0209537,0.000219793
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.031235,0.000487814
3,3,3,0.0498596,0.000829161
6,6,6,0.105932,0.00187051
13,13,13,0.240837,0.0044625
20,20,20,0.389923,0.00760352
45,45,45,0.922511,0.0189157
56,56,56,1.20729,0.0260314
80,80,80,1.80537,0.0407483
79,79,79,1.85527,0.0435772
95,95,95,2.32854,0.0570828
93,93,93,2.36859,0.0603321
102,102,102,2.70772,0.0718877
93,93,93,2.55209,0.0700414
73,73,73,2.07715,0.0591096
73,73,73,2.14885,0.0632608
78,78,78,2.37394,0.0722577
63,63,63,1.98601,0.0626124
57,57,57,1.85393,0.0603039
50,50,50,1.67468,0.0560953
45,45,45,1.55288,0.0535911
43,43,43,1.52317,0.053959
44,44,44,1.60558,0.0585925
29,29,29,1.08749,0.0407831
31,31,31,1.19336,0.0459419
23,23,23,0.910845,0.0360731
22,22,22,0.890883,0.0360782
21,21,21,0.87155,0.0361731
14,14,14,0.594078,0.0252104
15,15,15,0.652117,0.0283517
14,14,14,0.623175,0.0277403
10,10,10,0.455151,0.020717
8,8,8,0.372015,0.0173004
17,17,17,0.810107,0.0386051
11,11,11,0.532524,0.0257809
7,7,7,0.346211,0.0171237
13,13,13,0.656817,0.0331867
10,10,10,0.515085,0.026532
7,7,7,0.366862,0.0192275
9,9,9,0.480462,0.0256497
5,5,5,0.272346,0.0148348
8,8,8,0.443535,0.0245911
9,9,9,0.509018,0.0287895
7,7,7,0.403925,0.0233085
6,6,6,0.350803,0.0205106
5,5,5,0.297426,0.0176926
4,4,4,0.242411,0.014691
9,9,9,0.552732,0.0339466
3,3,3,0.186673,0.0116157
8,8,8,0.507766,0.032229
6,6,6,0.386711,0.0249248
3,3,3,0.196514,0.0128728
1,1,1,0.066918,0.00447801
5,5,5,0.337427,0.0227716
6,6,6,0.413684,0.0285224
4,4,4,0.278524,0.019394
6,6,6,0.423046,0.0298287
12,12,12,0.856573,0.0611437
7,7,7,0.506622,0.0366672
0,0,0,0,0
5,5,5,0.37331,0.0278723
0,0,0,0,0
6,6,6,0.458074,0.0349721
2,2,2,0.154665,0.0119606
5,5,5,0.39206,0.0307426
4,4,4,0.318055,0.0252905
2,2,2,0.161002,0.0129611
3,3,3,0.245108,0.020026
4,4,4,0.330366,0.0272857
2,2,2,0.166776,0.0139072
6,6,6,0.506002,0.0426735
4,4,4,0.342328,0.0292972
5,5,5,0.432168,0.0373541
8,8,8,0.70069,0.0613714
1,1,1,0.088984,0.00791814
4,4,4,0.356795,0.0318257
3,3,3,0.272433,0.02474
1,1,1,0.0910956,0.00829841
1,1,1,0.0922988,0.00851907
5,5,5,0.467303,0.0436747
1,1,1,0.0942799,0.0088887
7,7,7,0.667783,0.0637052
2,2,2,0.193133,0.0186503
5,5,5,0.487032,0.0474404
6,6,6,0.592806,0.0585701
2,2,2,0.198878,0.0197765
1,1,1,0.100686,0.0101378
4,4,4,0.405445,0.0410965
5,5,5,0.512101,0.0524499
4,4,4,0.414064,0.0428626
2,2,2,0.208192,0.021672
1,1,1,0.105875,0.0112095
1,1,1,0.106652,0.0113746
2,2,2,0.215207,0.0231572
3,3,3,0.325925,0.0354092
0,0,0,0,0
2,2,2,0.22046,0.0243013
5,5,5,0.556929,0.0620342
2,2,2,0.225473,0.025419
1,1,1,0.113046,0.0127794
1,1,1,0.114435,0.0130954
2,2,2,0.231519,0.0268005
1,1,1,0.11699,0.0136866
2,2,2,0.235178,0.0276545
2,2,2,0.236189,0.0278925
1,1,1,0.119876,0.0143703
3,3,3,0.361484,0.0435572
2,2,2,0.243598,0.02967
3,3,3,0.368361,0.0452301
3,3,3,0.371035,0.0458889
1,1,1,0.124215,0.0154293
0,0,0,0,0
1,1,1,0.12669,0.0160502
0,0,0,0,0
0,0,0,0,0
2,2,2,0.258327,0.0333666
2,2,2,0.261115,0.0340906
0,0,0,0,0
3,3,3,0.397458,0.052658
1,1,1,0.133306,0.0177704
3,3,3,0.403156,0.0541784
2,2,2,0.270255,0.0365188
5,5,5,0.681904,0.0929988
0,0,0,0,0
1,1,1,0.138879,0.0192873
2,2,2,0.279553,0.039075
0,0,0,0,0
4,4,4,0.565771,0.0800245
2,2,2,0.285058,0.0406291
1,1,1,0.143131,0.0204865
2,2,2,0.288729,0.0416824
1,1,1,0.145892,0.0212844
0,0,0,0,0
0,0,0,0,0
1,1,1,0.148707,0.0221137
1,1,1,0.149839,0.0224516
0,0,0,0,0
0,0,0,0,0
1,1,1,0.152211,0.0231682
0,0,0,0,0
0,0,0,0,0
2,2,2,0.311015,0.0483651
2,2,2,0.313175,0.0490392
0,0,0,0,0
0,0,0,0,0
1,1,1,0.159194,0.0253426
2,2,2,0.321874,0.0518014
1,1,1,0.161902,0.0262124
1,1,1,0.162154,0.026294
3,3,3,0.490346,0.0801467
0,0,0,0,0
1,1,1,0.165978,0.0275485
2,2,2,0.333411,0.0555818
2,2,2,0.335524,0.0562883
1,1,1,0.168852,0.0285109
0,0,0,0,0
1,1,1,0.170026,0.0289087
1,1,1,0.171597,0.0294456
0,0,0,0,0
0,0,0,0,0
2,2,2,0.349711,0.0611489
1,1,1,0.17597,0.0309653
2,2,2,0.352875,0.0622605
2,2,2,0.355261,0.0631052
1,1,1,0.178815,0.0319747
0,0,0,0,0
1,1,1,0.180403,0.0325454
0,0,0,0,0
0,0,0,0,0
1,1,1,0.183222,0.0335704
1,1,1,0.184296,0.0339651
2,2,2,0.371166,0.0688825
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.190759,0.0363892
0,0,0,0,0
2,2,2,0.385084,0.074145
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.197465,0.0389923
0,0,0,0,0
1,1,1,0.199508,0.0398035
1,1,1,0.200417,0.0401672
0,0,0,0,0
2,2,2,0.405129,0.0820648
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.207873,0.0432114
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.212771,0.0452717
1,1,1,0.213185,0.0454476
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.217628,0.0473619
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.223266,0.0498475
1,1,1,0.224663,0.0504735
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.228527,0.0522244
0,0,0,0,0
2,2,2,0.461703,0.106585
2,2,2,0.462182,0.106806
0,0,0,0,0
0,0,0,0,0
1,1,1,0.234905,0.0551804
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.241602,0.0583716
0,0,0,0,0
2,2,2,0.486253,0.118221
0,0,0,0,0
1,1,1,0.245007,0.0600284
0,0,0,0,0
1,1,1,0.24705,0.0610337
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.255788,0.0654274
0,0,0,0,0
1,1,1,0.257349,0.0662285
0,0,0,0,0
1,1,1,0.259253,0.067212
1,1,1,0.260574,0.0678986
1,1,1,0.26114,0.0681939
1,1,1,0.262114,0.0687036
1,1,1,0.263867,0.069626
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
