#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48117,48117,48117,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0270423,0.000365814
0,0,0,0,0
2,2,2,0.0313678,0.000492042
4,4,4,0.066728,0.00111328
9,9,9,0.159488,0.00282706
15,15,15,0.27893,0.00518822
44,44,44,0.860717,0.0168409
53,53,53,1.08939,0.0223954
92,92,92,1.97543,0.0424225
104,104,104,2.33738,0.0525415
100,100,100,2.35285,0.055367
110,110,110,2.69734,0.0661502
113,113,113,2.88304,0.073566
105,105,105,2.78525,0.0738911
95,95,95,2.61229,0.0718401
88,88,88,2.50393,0.0712527
80,80,80,2.35688,0.0694434
81,81,81,2.47181,0.0754378
69,69,69,2.16919,0.0681999
60,60,60,1.95456,0.0636767
53,53,53,1.776,0.0595176
42,42,42,1.44805,0.0499281
32,32,32,1.13472,0.0402402
31,31,31,1.12911,0.041127
33,33,33,1.23739,0.0463997
25,25,25,0.96043,0.0368999
21,21,21,0.829841,0.032794
19,19,19,0.76901,0.0311265
20,20,20,0.830729,0.0345071
15,15,15,0.637063,0.0270574
15,15,15,0.653354,0.0284596
9,9,9,0.40011,0.0177883
9,9,9,0.409287,0.0186135
3,3,3,0.14007,0.00654014
11,11,11,0.523064,0.0248732
11,11,11,0.533251,0.0258514
11,11,11,0.54515,0.0270182
13,13,13,0.657391,0.0332446
8,8,8,0.411565,0.0211737
7,7,7,0.36786,0.0193319
3,3,3,0.160636,0.00860136
11,11,11,0.601809,0.0329257
7,7,7,0.388227,0.0215321
5,5,5,0.282435,0.0159543
9,9,9,0.516376,0.0296279
5,5,5,0.29245,0.0171056
6,6,6,0.356314,0.0211602
6,6,6,0.363265,0.0219939
1,1,1,0.0617094,0.00380806
2,2,2,0.124884,0.00779799
7,7,7,0.444362,0.0282085
5,5,5,0.322822,0.0208434
5,5,5,0.328457,0.0215769
4,4,4,0.266539,0.0177609
4,4,4,0.270402,0.0182798
2,2,2,0.136352,0.00929604
5,5,5,0.348845,0.0243388
3,3,3,0.212032,0.0149861
10,10,10,0.714389,0.0510363
4,4,4,0.289334,0.0209289
8,8,8,0.589114,0.0433822
4,4,4,0.298142,0.0222225
5,5,5,0.377669,0.0285273
2,2,2,0.153253,0.0117434
2,2,2,0.155033,0.0120177
3,3,3,0.234477,0.0183265
1,1,1,0.0797556,0.00636096
2,2,2,0.161189,0.012991
4,4,4,0.326459,0.0266439
4,4,4,0.329919,0.027212
