#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48266,48266,48266,0.000919473,7.09515e-07
1,1,1,0.00160933,2.58994e-06
2,2,2,0.00430535,9.31239e-06
1,1,1,0.00341006,1.16285e-05
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0136225,9.28248e-05
1,1,1,0.00781405,6.10594e-05
2,2,2,0.0172977,0.000149626
0,0,0,0,0
2,2,2,0.020434,0.000208793
1,1,1,0.0116493,0.000135705
2,2,2,0.0249199,0.000310776
1,1,1,0.01303,0.000169781
1,1,1,0.0143067,0.000204682
0,0,0,0,0
2,2,2,0.032581,0.000530771
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0399216,0.000796866
1,1,1,0.0209088,0.000437179
1,1,1,0.0213898,0.000457525
1,1,1,0.022455,0.000504227
1,1,1,0.0236536,0.000559492
0,0,0,0,0
1,1,1,0.0257977,0.000665523
3,3,3,0.0786853,0.00206387
2,2,2,0.0552822,0.0015281
2,2,2,0.0576497,0.00166178
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0659119,0.00217219
0,0,0,0,0
2,2,2,0.0694828,0.00241403
0,0,0,0,0
1,1,1,0.0369215,0.0013632
0,0,0,0,0
1,1,1,0.038275,0.00146497
1,1,1,0.0395638,0.00156529
2,2,2,0.080905,0.00327291
0,0,0,0,0
1,1,1,0.0426553,0.00181947
1,1,1,0.0438299,0.00192106
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0955761,0.00456746
0,0,0,0,0
1,1,1,0.0499014,0.00249015
1,1,1,0.0500295,0.00250295
0,0,0,0,0
1,1,1,0.0525498,0.00276148
0,0,0,0,0
1,1,1,0.054871,0.00301083
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0579692,0.00336043
0,0,0,0,0
0,0,0,0,0
1,1,1,0.060825,0.00369968
0,0,0,0,0
1,1,1,0.0629141,0.00395819
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.133554,0.00891839
1,1,1,0.0675318,0.00456055
2,2,2,0.136757,0.00935143
2,2,2,0.139505,0.0097308
1,1,1,0.0706907,0.00499717
0,0,0,0,0
2,2,2,0.145705,0.010615
1,1,1,0.0732366,0.0053636
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.154818,0.0119845
0,0,0,0,0
1,1,1,0.0795769,0.00633248
3,3,3,0.241506,0.019442
2,2,2,0.163162,0.013311
1,1,1,0.0825413,0.00681307
0,0,0,0,0
1,1,1,0.0845411,0.00714719
0,0,0,0,0
1,1,1,0.086256,0.0074401
1,1,1,0.0874495,0.00764741
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.187258,0.0175329
0,0,0,0,0
2,2,2,0.191111,0.0182618
2,2,2,0.192617,0.0185506
1,1,1,0.0978977,0.00958397
1,1,1,0.0985311,0.00970838
3,3,3,0.298594,0.0297196
1,1,1,0.10017,0.010034
4,4,4,0.405251,0.0410575
2,2,2,0.204168,0.0208423
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.22292,0.024847
0,0,0,0,0
1,1,1,0.113466,0.0128746
1,1,1,0.114783,0.013175
1,1,1,0.115612,0.0133661
1,1,1,0.116656,0.0136087
1,1,1,0.117629,0.0138366
1,1,1,0.118732,0.0140974
1,1,1,0.119955,0.0143891
1,1,1,0.120426,0.0145025
0,0,0,0,0
2,2,2,0.245446,0.030122
1,1,1,0.123863,0.015342
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.255691,0.0326889
0,0,0,0,0
0,0,0,0,0
2,2,2,0.261054,0.0340747
1,1,1,0.131989,0.0174212
1,1,1,0.132909,0.0176649
0,0,0,0,0
1,1,1,0.134206,0.0180112
1,1,1,0.135013,0.0182285
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.139884,0.0195676
1,1,1,0.140623,0.0197749
0,0,0,0,0
0,0,0,0,0
2,2,2,0.28621,0.040958
1,1,1,0.144626,0.0209167
1,1,1,0.145679,0.0212225
1,1,1,0.146361,0.0214215
0,0,0,0,0
0,0,0,0,0
2,2,2,0.298977,0.0446936
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.153444,0.023545
0,0,0,0,0
0,0,0,0,0
1,1,1,0.15626,0.0244173
1,1,1,0.157068,0.0246705
0,0,0,0,0
2,2,2,0.318772,0.050808
0,0,0,0,0
1,1,1,0.161937,0.0262237
0,0,0,0,0
1,1,1,0.163123,0.0266092
0,0,0,0,0
0,0,0,0,0
1,1,1,0.166093,0.0275868
3,3,3,0.502669,0.0842259
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,0.514492,0.088234
1,1,1,0.172225,0.0296614
0,0,0,0,0
1,1,1,0.174659,0.0305058
0,0,0,0,0
1,1,1,0.176411,0.031121
1,1,1,0.177715,0.0315825
0,0,0,0,0
0,0,0,0,0
1,1,1,0.180629,0.0326268
0,0,0,0,0
2,2,2,0.364653,0.0664861
1,1,1,0.18331,0.0336027
0,0,0,0,0
2,2,2,0.370518,0.0686419
2,2,2,0.372774,0.0694804
0,0,0,0,0
1,1,1,0.188288,0.0354523
1,1,1,0.189944,0.0360786
2,2,2,0.380827,0.0725147
1,1,1,0.191934,0.0368388
0,0,0,0,0
1,1,1,0.193093,0.037285
1,1,1,0.194311,0.0377567
2,2,2,0.391508,0.0766393
1,1,1,0.196923,0.0387787
2,2,2,0.394843,0.0779505
0,0,0,0,0
3,3,3,0.599487,0.119795
1,1,1,0.200798,0.04032
0,0,0,0,0
0,0,0,0,0
1,1,1,0.203868,0.041562
0,0,0,0,0
1,1,1,0.20503,0.0420372
3,3,3,0.619451,0.127907
0,0,0,0,0
0,0,0,0,0
1,1,1,0.209211,0.0437694
0,0,0,0,0
2,2,2,0.423182,0.0895416
