#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49130,49130,49130,0.000622744,3.87811e-07
2,2,2,0.00245092,3.00528e-06
0,0,0,0,0
2,2,2,0.00692065,2.39528e-05
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00644784,4.15747e-05
1,1,1,0.00744763,5.54672e-05
1,1,1,0.00819277,6.71215e-05
1,1,1,0.00961683,9.24834e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.016231,0.000263447
2,2,2,0.0345108,0.000595498
2,2,2,0.0376778,0.000709857
6,6,6,0.117239,0.0022911
6,6,6,0.122862,0.00251644
11,11,11,0.237576,0.00513202
13,13,13,0.291392,0.00653208
13,13,13,0.305241,0.00716764
24,24,24,0.587055,0.0143617
41,41,41,1.0444,0.0266073
38,38,38,1.00516,0.0265904
28,28,28,0.769054,0.0211257
44,44,44,1.25723,0.0359268
27,27,27,0.795326,0.023429
32,32,32,0.978484,0.0299226
32,32,32,1.00876,0.0318024
26,26,26,0.842563,0.0273065
29,29,29,0.971105,0.032521
36,36,36,1.24098,0.0427818
20,20,20,0.711686,0.0253264
35,35,35,1.27736,0.0466211
17,17,17,0.634966,0.0237177
22,22,22,0.846287,0.0325562
20,20,20,0.787811,0.0310335
26,26,26,1.05338,0.0426796
12,12,12,0.497608,0.0206354
13,13,13,0.553837,0.0235956
6,6,6,0.261745,0.011419
10,10,10,0.445533,0.0198507
6,6,6,0.273786,0.0124932
12,12,12,0.557435,0.0258955
8,8,8,0.379075,0.0179626
7,7,7,0.33982,0.0164973
3,3,3,0.147432,0.00724538
8,8,8,0.405402,0.0205444
6,6,6,0.309188,0.0159333
2,2,2,0.105314,0.00554559
2,2,2,0.106091,0.00562769
7,7,7,0.381462,0.0207883
2,2,2,0.110979,0.00615836
4,4,4,0.226074,0.0127776
3,3,3,0.172941,0.00996975
2,2,2,0.117561,0.0069103
5,5,5,0.298633,0.0178365
1,1,1,0.0604674,0.0036563
4,4,4,0.245988,0.0151277
2,2,2,0.124413,0.00773931
3,3,3,0.190436,0.0120887
3,3,3,0.193237,0.0124471
1,1,1,0.065941,0.00434821
2,2,2,0.132648,0.00879783
3,3,3,0.201314,0.0135091
4,4,4,0.273705,0.0187288
4,4,4,0.277373,0.019234
2,2,2,0.140445,0.00986249
3,3,3,0.213965,0.0152604
3,3,3,0.216915,0.0156843
3,3,3,0.220427,0.0161961
3,3,3,0.22302,0.0165795
0,0,0,0,0
1,1,1,0.0762509,0.0058142
4,4,4,0.309809,0.0239957
5,5,5,0.391586,0.0306682
2,2,2,0.159064,0.0126507
2,2,2,0.16113,0.0129817
0,0,0,0,0
3,3,3,0.246814,0.0203058
0,0,0,0,0
2,2,2,0.169283,0.0143284
2,2,2,0.170799,0.0145864
2,2,2,0.173889,0.0151187
2,2,2,0.175776,0.0154487
3,3,3,0.266746,0.0237178
0,0,0,0,0
2,2,2,0.180865,0.0163562
2,2,2,0.183242,0.016789
0,0,0,0,0
1,1,1,0.0930994,0.0086675
1,1,1,0.0948905,0.00900422
3,3,3,0.286931,0.0274434
3,3,3,0.289984,0.0280304
4,4,4,0.389636,0.0379542
2,2,2,0.196691,0.0193437
3,3,3,0.29897,0.0297946
3,3,3,0.301388,0.0302785
2,2,2,0.20371,0.0207488
1,1,1,0.102375,0.0104807
1,1,1,0.103646,0.0107424
2,2,2,0.208546,0.0217456
1,1,1,0.105636,0.0111589
2,2,2,0.212918,0.022667
0,0,0,0,0
1,1,1,0.108562,0.0117858
1,1,1,0.109335,0.0119541
1,1,1,0.110803,0.0122773
0,0,0,0,0
1,1,1,0.112002,0.0125444
2,2,2,0.226965,0.0257568
3,3,3,0.342847,0.0391813
2,2,2,0.231103,0.0267044
4,4,4,0.465993,0.0542877
2,2,2,0.234462,0.0274862
0,0,0,0,0
1,1,1,0.119204,0.0142096
0,0,0,0,0
1,1,1,0.121747,0.0148224
4,4,4,0.490163,0.0600654
2,2,2,0.247543,0.0306389
1,1,1,0.124299,0.0154503
0,0,0,0,0
0,0,0,0,0
1,1,1,0.127356,0.0162195
2,2,2,0.256347,0.0328569
1,1,1,0.129347,0.0167305
0,0,0,0,0
1,1,1,0.131873,0.0173905
1,1,1,0.132431,0.0175381
0,0,0,0,0
1,1,1,0.134946,0.0182105
1,1,1,0.135447,0.0183459
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.139682,0.0195111
0,0,0,0,0
0,0,0,0,0
1,1,1,0.142241,0.0202326
1,1,1,0.143708,0.0206519
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.147016,0.0216138
1,1,1,0.14861,0.0220851
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.156215,0.0244032
1,1,1,0.157495,0.0248046
0,0,0,0,0
0,0,0,0,0
2,2,2,0.321089,0.0515491
1,1,1,0.16133,0.0260274
1,1,1,0.162065,0.026265
0,0,0,0,0
2,2,2,0.328805,0.0540565
0,0,0,0,0
1,1,1,0.166441,0.0277026
0,0,0,0,0
0,0,0,0,0
1,1,1,0.169332,0.0286732
1,1,1,0.170253,0.0289861
0,0,0,0,0
1,1,1,0.172346,0.029703
1,1,1,0.173994,0.030274
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.177176,0.0313914
0,0,0,0,0
0,0,0,0,0
1,1,1,0.180673,0.0326428
0,0,0,0,0
1,1,1,0.182969,0.0334776
1,1,1,0.183643,0.0337248
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.187467,0.0351438
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.191367,0.0366214
1,1,1,0.19261,0.0370988
1,1,1,0.193309,0.0373685
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.201754,0.0407049
0,0,0,0,0
0,0,0,0,0
1,1,1,0.204988,0.0420199
0,0,0,0,0
0,0,0,0,0
2,2,2,0.415155,0.0861768
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.213057,0.0453934
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.22894,0.0524134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.240137,0.0576659
1,1,1,0.241289,0.0582204
1,1,1,0.242595,0.0588522
1,1,1,0.243115,0.0591047
0,0,0,0,0
1,1,1,0.24576,0.060398
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.249911,0.0624554
0,0,0,0,0
1,1,1,0.251852,0.0634292
0,0,0,0,0
0,0,0,0,0
1,1,1,0.254159,0.0645968
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.262557,0.0689361
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.267028,0.071304
0,0,0,0,0
1,1,1,0.269527,0.0726447
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.285123,0.0812954
0,0,0,0,0
0,0,0,0,0
1,1,1,0.288565,0.0832699
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.293736,0.0862806
0,0,0,0,0
0,0,0,0,0
1,1,1,0.296351,0.0878238
0,0,0,0,0
1,1,1,0.298657,0.0891961
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.309308,0.0956717
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
