#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49131,49131,49131,3.14068e-05,9.86387e-10
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00397751,1.58206e-05
1,1,1,0.00484441,2.34683e-05
0,0,0,0,0
0,0,0,0,0
3,3,3,0.0229583,0.000175894
2,2,2,0.0173756,0.000151049
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0162572,0.000264297
1,1,1,0.0177506,0.000315086
4,4,4,0.0746223,0.00139237
7,7,7,0.136201,0.00265075
5,5,5,0.102299,0.00209349
9,9,9,0.194022,0.00418348
18,18,18,0.404309,0.00908282
18,18,18,0.422285,0.00990858
28,28,28,0.688446,0.016929
34,34,34,0.864196,0.0219682
39,39,39,1.03177,0.0272999
26,26,26,0.715749,0.0197054
31,31,31,0.882992,0.0251529
34,34,34,1.00444,0.0296769
38,38,38,1.15839,0.0353148
30,30,30,0.946293,0.029852
35,35,35,1.13814,0.0370124
24,24,24,0.804122,0.0269444
28,28,28,0.965491,0.0332934
22,22,22,0.779559,0.027625
27,27,27,0.984217,0.0358788
8,8,8,0.299107,0.0111838
22,22,22,0.845276,0.0324784
18,18,18,0.709793,0.0279902
14,14,14,0.567755,0.0230255
14,14,14,0.581356,0.0241423
14,14,14,0.594822,0.0252742
7,7,7,0.304205,0.0132207
13,13,13,0.578106,0.0257095
6,6,6,0.272,0.0123312
11,11,11,0.509666,0.023615
13,13,13,0.617674,0.0293487
7,7,7,0.338682,0.0163871
5,5,5,0.247107,0.0122127
10,10,10,0.504959,0.0254991
6,6,6,0.308963,0.0159098
8,8,8,0.419825,0.0220322
6,6,6,0.320986,0.0171725
5,5,5,0.271652,0.0147592
3,3,3,0.166557,0.0092472
5,5,5,0.282681,0.0159825
4,4,4,0.229662,0.0131867
5,5,5,0.292141,0.0170699
5,5,5,0.298836,0.0178608
4,4,4,0.2427,0.0147259
4,4,4,0.245793,0.0151038
3,3,3,0.187914,0.0117706
1,1,1,0.0634102,0.00402085
4,4,4,0.257249,0.0165443
5,5,5,0.326802,0.0213602
3,3,3,0.199532,0.0132712
2,2,2,0.135263,0.00914815
3,3,3,0.205654,0.0140979
5,5,5,0.347628,0.0241693
2,2,2,0.140577,0.00988096
2,2,2,0.142187,0.0101086
2,2,2,0.144912,0.0105
1,1,1,0.0731157,0.00534591
1,1,1,0.0742405,0.00551165
3,3,3,0.226012,0.0170274
1,1,1,0.0768176,0.00590094
1,1,1,0.077695,0.00603652
3,3,3,0.234373,0.0183102
3,3,3,0.238942,0.0190314
2,2,2,0.160308,0.0128493
2,2,2,0.162803,0.0132526
1,1,1,0.0824503,0.00679806
2,2,2,0.167282,0.0139919
2,2,2,0.169158,0.0143075
2,2,2,0.170717,0.0145721
1,1,1,0.0869974,0.00756854
2,2,2,0.174845,0.0152856
4,4,4,0.35426,0.0313754
2,2,2,0.178935,0.016009
2,2,2,0.18078,0.0163409
2,2,2,0.182833,0.0167139
1,1,1,0.0921978,0.00850043
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,4,4,0.385141,0.0370836
1,1,1,0.0975638,0.00951869
1,1,1,0.0987815,0.00975779
3,3,3,0.297688,0.0295395
1,1,1,0.100216,0.0100432
3,3,3,0.304576,0.0309223
4,4,4,0.410762,0.0421817
1,1,1,0.10319,0.0106482
2,2,2,0.209346,0.0219129
1,1,1,0.105619,0.0111554
1,1,1,0.106385,0.0113178
2,2,2,0.215624,0.0232468
0,0,0,0,0
1,1,1,0.109922,0.0120829
2,2,2,0.221439,0.0245177
1,1,1,0.111945,0.0125317
1,1,1,0.112243,0.0125984
0,0,0,0,0
2,2,2,0.229463,0.0263267
2,2,2,0.231375,0.0267672
0,0,0,0,0
1,1,1,0.117111,0.013715
4,4,4,0.473878,0.0561404
0,0,0,0,0
0,0,0,0,0
3,3,3,0.365,0.0444087
1,1,1,0.122542,0.0150166
1,1,1,0.123242,0.0151885
1,1,1,0.124544,0.0155112
0,0,0,0,0
1,1,1,0.12658,0.0160226
1,1,1,0.127732,0.0163155
1,1,1,0.128794,0.0165879
0,0,0,0,0
0,0,0,0,0
1,1,1,0.131382,0.0172613
1,1,1,0.132088,0.0174473
2,2,2,0.267257,0.0357132
2,2,2,0.268553,0.0360603
2,2,2,0.271602,0.0368839
1,1,1,0.136657,0.0186753
0,0,0,0,0
1,1,1,0.138653,0.0192246
1,1,1,0.139691,0.0195137
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.143801,0.0206788
0,0,0,0,0
1,1,1,0.145608,0.0212018
0,0,0,0,0
0,0,0,0,0
1,1,1,0.148929,0.0221797
1,1,1,0.149864,0.0224592
0,0,0,0,0
0,0,0,0,0
2,2,2,0.305463,0.0466537
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.156539,0.0245045
0,0,0,0,0
1,1,1,0.158133,0.0250061
0,0,0,0,0
1,1,1,0.16062,0.0257987
0,0,0,0,0
1,1,1,0.16274,0.0264842
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.167992,0.0282212
0,0,0,0,0
0,0,0,0,0
1,1,1,0.170281,0.0289955
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.177986,0.031679
1,1,1,0.178551,0.0318803
1,1,1,0.179339,0.0321626
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.188103,0.0353826
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.195321,0.0381504
1,1,1,0.196962,0.038794
0,0,0,0,0
1,1,1,0.198487,0.0393971
1,1,1,0.199552,0.0398209
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.203799,0.0415342
1,1,1,0.204835,0.0419575
0,0,0,0,0
1,1,1,0.206682,0.0427174
0,0,0,0,0
1,1,1,0.208661,0.0435392
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.214839,0.0461559
1,1,1,0.215028,0.0462372
0,0,0,0,0
1,1,1,0.217172,0.0471636
1,1,1,0.218973,0.0479491
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.227981,0.0519752
0,0,0,0,0
2,2,2,0.458671,0.105189
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.236508,0.055936
0,0,0,0,0
1,1,1,0.238191,0.0567352
2,2,2,0.478846,0.114647
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.245627,0.0603324
0,0,0,0,0
0,0,0,0,0
1,1,1,0.248093,0.0615504
1,1,1,0.249873,0.0624365
0,0,0,0,0
0,0,0,0,0
