#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48601,48601,48601,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0294006,0.000432203
4,4,4,0.0619568,0.000960105
8,8,8,0.132388,0.00219171
16,16,16,0.278959,0.00486447
25,25,25,0.464409,0.0086288
32,32,32,0.623039,0.0121331
62,62,62,1.27351,0.0261631
53,53,53,1.1378,0.0244316
94,94,94,2.11831,0.0477444
79,79,79,1.8599,0.0437943
66,66,66,1.61599,0.0395724
95,95,95,2.42377,0.0618463
91,91,91,2.41417,0.064054
80,80,80,2.19757,0.0603735
63,63,63,1.79647,0.0512327
62,62,62,1.82626,0.0537979
51,51,51,1.55566,0.0474565
37,37,37,1.16534,0.0367065
42,42,42,1.36408,0.044307
26,26,26,0.8719,0.0292408
23,23,23,0.794103,0.0274189
25,25,25,0.888642,0.0315891
29,29,29,1.05606,0.0384599
22,22,22,0.825679,0.03099
19,19,19,0.73075,0.028107
10,10,10,0.393721,0.0155025
11,11,11,0.445387,0.0180346
14,14,14,0.580167,0.0240438
10,10,10,0.424762,0.0180428
9,9,9,0.389655,0.0168708
6,6,6,0.266869,0.0118701
6,6,6,0.273179,0.0124385
10,10,10,0.4654,0.0216609
3,3,3,0.141934,0.00671523
6,6,6,0.291708,0.0141828
7,7,7,0.345543,0.0170574
9,9,9,0.453765,0.0228789
4,4,4,0.205635,0.0105718
5,5,5,0.261421,0.0136685
7,7,7,0.374405,0.0200259
5,5,5,0.271868,0.014783
5,5,5,0.277341,0.0153839
6,6,6,0.338293,0.019074
4,4,4,0.229913,0.0132153
3,3,3,0.17587,0.0103102
7,7,7,0.415908,0.024712
3,3,3,0.181081,0.0109302
3,3,3,0.185286,0.0114438
7,7,7,0.437763,0.027377
5,5,5,0.317888,0.0202108
1,1,1,0.064463,0.00415548
5,5,5,0.327943,0.0215098
2,2,2,0.133213,0.00887285
3,3,3,0.202458,0.0136636
2,2,2,0.137512,0.00945482
0,0,0,0,0
1,1,1,0.0703503,0.00494917
3,3,3,0.214347,0.0153153
9,9,9,0.652082,0.0472464
1,1,1,0.0736634,0.0054263
0,0,0,0,0
4,4,4,0.301761,0.0227651
4,4,4,0.305651,0.023356
2,2,2,0.155395,0.0120739
3,3,3,0.235243,0.0184465
1,1,1,0.0790385,0.00624709
0,0,0,0,0
3,3,3,0.24403,0.0198503
2,2,2,0.164587,0.0135445
3,3,3,0.250961,0.0209939
1,1,1,0.084733,0.00717968
2,2,2,0.170283,0.0144981
4,4,4,0.345654,0.0298694
0,0,0,0,0
0,0,0,0,0
4,4,4,0.358048,0.03205
3,3,3,0.271491,0.0245693
1,1,1,0.0913532,0.00834541
1,1,1,0.0922223,0.00850495
0,0,0,0,0
2,2,2,0.188444,0.0177555
1,1,1,0.0950791,0.00904003
