#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48603,48603,48603,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0405955,0.00164799
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0483902,0.00234161
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.053121,0.00282184
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0593513,0.00352258
4,4,4,0.241707,0.0146058
5,5,5,0.307382,0.0188971
1,1,1,0.062852,0.00395037
6,6,6,0.381331,0.0242359
8,8,8,0.515707,0.0332445
9,9,9,0.5884,0.0384691
6,6,6,0.399596,0.026613
10,10,10,0.675458,0.0456248
15,15,15,1.02812,0.0704698
18,18,18,1.25113,0.0869648
12,12,12,0.844566,0.059442
16,16,16,1.14505,0.0819467
27,27,27,1.95756,0.141929
19,19,19,1.3945,0.10235
35,35,35,2.60747,0.194257
32,32,32,2.41479,0.182228
28,28,28,2.14269,0.163972
24,24,24,1.85905,0.144004
37,37,37,2.90545,0.228155
38,38,38,3.02015,0.240038
33,33,33,2.65572,0.213726
35,35,35,2.85078,0.232201
31,31,31,2.55865,0.211188
37,37,37,3.08961,0.257994
34,34,34,2.87264,0.242711
36,36,36,3.07517,0.262688
30,30,30,2.5968,0.224781
21,21,21,1.83697,0.160691
23,23,23,2.03549,0.180142
32,32,32,2.86559,0.256616
28,28,28,2.53536,0.229576
24,24,24,2.19525,0.2008
27,27,27,2.49674,0.23088
22,22,22,2.05802,0.192522
23,23,23,2.17184,0.205084
20,20,20,1.91085,0.18257
20,20,20,1.92878,0.186011
20,20,20,1.95075,0.190274
24,24,24,2.36264,0.232588
18,18,18,1.79288,0.178582
23,23,23,2.31218,0.232444
17,17,17,1.72572,0.175184
14,14,14,1.43357,0.146796
12,12,12,1.2421,0.128568
13,13,13,1.35945,0.142164
11,11,11,1.15967,0.122258
15,15,15,1.5975,0.170135
15,15,15,1.61225,0.173292
10,10,10,1.08509,0.117743
16,16,16,1.75096,0.191618
12,12,12,1.32572,0.146462
17,17,17,1.89491,0.211218
8,8,8,0.900299,0.101318
