#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48807,48807,48807,0.000844055,7.12429e-07
0,0,0,0,0
1,1,1,0.00212078,4.49772e-06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00632196,3.99672e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0129925,0.000168806
1,1,1,0.0138905,0.000192945
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0178437,0.000318397
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0202879,0.000411599
1,1,1,0.0210203,0.000441855
0,0,0,0,0
1,1,1,0.0238843,0.00057046
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0313661,0.000983834
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0341812,0.00116836
1,1,1,0.0354377,0.00125583
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0380128,0.00144497
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0429805,0.00184732
1,1,1,0.0439916,0.00193526
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.048908,0.002392
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.106744,0.00569738
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0563166,0.00317156
1,1,1,0.0576423,0.00332264
1,1,1,0.0581672,0.00338342
0,0,0,0,0
1,1,1,0.0605794,0.00366986
0,0,0,0,0
1,1,1,0.0620287,0.00384756
1,1,1,0.0632547,0.00400116
0,0,0,0,0
2,2,2,0.131173,0.00860352
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.142795,0.0101954
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0744217,0.00553858
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0803835,0.00646151
1,1,1,0.0815864,0.00665634
2,2,2,0.164974,0.0136083
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.089568,0.00802242
1,1,1,0.0909486,0.00827165
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0937529,0.0087896
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.100865,0.0101737
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.108856,0.0118496
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.113228,0.0128205
2,2,2,0.228594,0.0261278
0,0,0,0,0
0,0,0,0,0
1,1,1,0.117358,0.0137728
0,0,0,0,0
1,1,1,0.119299,0.0142323
0,0,0,0,0
2,2,2,0.243172,0.0295666
0,0,0,0,0
1,1,1,0.123222,0.0151836
1,1,1,0.124503,0.015501
3,3,3,0.376808,0.0473283
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.261274,0.0341322
0,0,0,0,0
0,0,0,0,0
1,1,1,0.133897,0.0179284
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.138958,0.0193094
1,1,1,0.139908,0.0195743
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.288841,0.0417147
0,0,0,0,0
0,0,0,0,0
1,1,1,0.147868,0.021865
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.15328,0.0234946
0,0,0,0,0
