#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
48938,48938,48938,0,0
1,1,1,0.00139819,1.95494e-06
1,1,1,0.00282062,7.95589e-06
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00540372,2.92002e-05
1,1,1,0.00658343,4.33415e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0119115,0.000141884
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0291225,0.000424166
0,0,0,0,0
0,0,0,0,0
3,3,3,0.05302,0.000937129
4,4,4,0.072498,0.00131401
8,8,8,0.155719,0.00303157
18,18,18,0.370471,0.00762659
34,34,34,0.731629,0.0157469
29,29,29,0.653928,0.0147484
32,32,32,0.75267,0.0177057
36,36,36,0.884608,0.0217397
52,52,52,1.32724,0.033881
45,45,45,1.19113,0.0315321
58,58,58,1.59458,0.0438446
63,63,63,1.79644,0.0512311
64,64,64,1.89068,0.0558594
45,45,45,1.37708,0.042144
49,49,49,1.5455,0.0487509
32,32,32,1.0412,0.0338807
32,32,32,1.06907,0.035718
25,25,25,0.862777,0.0297775
30,30,30,1.06355,0.0377068
39,39,39,1.424,0.051998
11,11,11,0.411767,0.0154145
10,10,10,0.383922,0.0147407
17,17,17,0.671899,0.0265571
16,16,16,0.647689,0.02622
10,10,10,0.413763,0.0171206
10,10,10,0.424195,0.0179952
16,16,16,0.695725,0.030254
11,11,11,0.490412,0.0218647
6,6,6,0.273134,0.012434
4,4,4,0.185174,0.0085725
7,7,7,0.333103,0.015852
7,7,7,0.339643,0.0164801
7,7,7,0.346158,0.0171185
7,7,7,0.352715,0.0177731
1,1,1,0.0511873,0.00262014
4,4,4,0.209683,0.0109921
8,8,8,0.428233,0.0229232
7,7,7,0.382172,0.0208658
3,3,3,0.167488,0.00935079
2,2,2,0.113006,0.00638526
4,4,4,0.228922,0.0131014
1,1,1,0.0584049,0.00341113
8,8,8,0.476902,0.02843
8,8,8,0.48351,0.029223
3,3,3,0.183529,0.0112277
0,0,0,0,0
4,4,4,0.254628,0.0162089
4,4,4,0.257424,0.016567
2,2,2,0.130654,0.00853519
4,4,4,0.265593,0.0176351
3,3,3,0.202434,0.0136603
3,3,3,0.206311,0.0141881
3,3,3,0.20802,0.0144243
2,2,2,0.140417,0.00985847
3,3,3,0.213912,0.015253
1,1,1,0.0723706,0.0052375
4,4,4,0.295299,0.0218004
