#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49897,49897,49897,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00654504,4.28375e-05
0,0,0,0,0
1,1,1,0.00864941,7.48123e-05
0,0,0,0,0
1,1,1,0.0105206,0.000110682
0,0,0,0,0
1,1,1,0.0120455,0.000145093
1,1,1,0.013588,0.000184634
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0202839,0.000411438
1,1,1,0.0213869,0.000457398
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0253083,0.000640512
0,0,0,0,0
1,1,1,0.027642,0.000764079
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0342804,0.00117515
1,1,1,0.0350945,0.00123162
1,1,1,0.0364121,0.00132584
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0391391,0.00153187
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0436939,0.00190916
1,1,1,0.0443287,0.00196503
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0479367,0.00229793
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0667215,0.00445176
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0942234,0.00887805
0,0,0,0,0
1,1,1,0.0963337,0.00928019
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.101274,0.0102565
1,1,1,0.102063,0.0104168
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.106141,0.0112659
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.114432,0.0130946
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.13367,0.0178676
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.137913,0.01902
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.160079,0.0256254
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.165803,0.0274906
0,0,0,0,0
0,0,0,0,0
1,1,1,0.168758,0.0284791
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.17582,0.0309128
0,0,0,0,0
0,0,0,0,0
2,2,2,0.357485,0.0638978
0,0,0,0,0
1,1,1,0.180118,0.0324424
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.184882,0.0341815
0,0,0,0,0
0,0,0,0,0
1,1,1,0.187842,0.0352847
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.191726,0.0367589
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.19562,0.0382671
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.199835,0.039934
0,0,0,0,0
1,1,1,0.201985,0.0407981
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.208159,0.0433303
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.216928,0.047058
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.220866,0.0487819
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.238619,0.0569392
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.244386,0.0597245
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.24995,0.0624749
1,1,1,0.250468,0.0627342
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.258476,0.0668098
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.282994,0.0800857
0,0,0,0,0
0,0,0,0,0
1,1,1,0.285577,0.0815542
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.307586,0.0946093
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.312897,0.0979042
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.323166,0.104436
0,0,0,0,0
0,0,0,0,0
1,1,1,0.326029,0.106295
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.331285,0.10975
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
