#class tools::histo::h1d
#title Edep in silicon
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
49074,49074,49074,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0112734,0.000127091
0,0,0,0,0
1,1,1,0.013954,0.000194714
0,0,0,0,0
1,1,1,0.0155986,0.000243317
1,1,1,0.0166985,0.00027884
1,1,1,0.0173544,0.000301174
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0277805,0.000771759
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0300324,0.000901945
0,0,0,0,0
1,1,1,0.032299,0.00104323
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0792468,0.00314013
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0848833,0.00360292
0,0,0,0,0
1,1,1,0.0449933,0.0020244
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0510426,0.00260535
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.115755,0.00669963
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0601651,0.00361984
0,0,0,0,0
1,1,1,0.0620792,0.00385382
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0772084,0.00596114
0,0,0,0,0
1,1,1,0.0796929,0.00635095
0,0,0,0,0
1,1,1,0.081679,0.00667145
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0855282,0.00731508
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0964207,0.00929695
0,0,0,0,0
1,1,1,0.0987649,0.0097545
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.105661,0.0111642
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.110277,0.012161
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.114435,0.0130953
1,1,1,0.11578,0.0134049
0,0,0,0,0
0,0,0,0,0
1,1,1,0.118458,0.0140324
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.124646,0.0155367
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.139827,0.0195516
1,1,1,0.140256,0.0196716
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.144022,0.0207422
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.157846,0.0249153
0,0,0,0,0
2,2,2,0.318151,0.0506101
2,2,2,0.321452,0.0516658
0,0,0,0,0
0,0,0,0,0
1,1,1,0.163525,0.0267406
1,1,1,0.164331,0.0270047
1,1,1,0.165292,0.0273216
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.169609,0.0287673
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.179401,0.0321847
0,0,0,0,0
0,0,0,0,0
1,1,1,0.182584,0.0333369
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.189573,0.0359378
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.19314,0.0373031
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.198463,0.0393877
0,0,0,0,0
1,1,1,0.200875,0.0403507
0,0,0,0,0
1,1,1,0.202814,0.0411337
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.413407,0.0854525
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.435139,0.094673
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.222952,0.0497074
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.226981,0.0515203
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.231978,0.0538138
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
